instrument_id,instrument_code,issuer_id,instrument_type,notional,currency,issue_date,maturity_date
1883,INS001883,92,MTN,110464000.82,JPY,2022-11-07,2025-08-19
1884,INS001884,385,CP,64561296.03,JPY,2019-03-22,2024-11-27
1885,INS001885,323,CP,100958629.28,CRC,2018-08-05,2027-01-15
1886,INS001886,116,MTN,151608808.8,JPY,2022-10-26,2028-05-06
1887,INS001887,423,Loan,184858200.9,EUR,2023-03-09,2029-03-22
1888,INS001888,205,CP,152824045.95,EUR,2019-08-14,2020-08-26
1889,INS001889,350,MTN,116451407.92,CRC,2023-02-02,2025-03-10
1890,INS001890,499,Loan,127646958.13,XXX,2020-05-06,2025-12-11
1891,INS001891,71,Bond,120314065.85,CRC,2021-06-02,2029-05-15
1892,INS001892,485,Loan,34125315.47,CRC,2018-02-16,2022-10-09
1893,INS001893,351,Bond,148850109.6,CRC,2018-07-06,2023-08-30
1894,INS001894,283,Loan,92096010.6,EUR,2020-11-13,2020-11-13
1895,INS001895,90,Loan,65222116.15,JPY,2020-08-25,2029-08-22
1896,INS001896,34,Loan,115942847.42,CRC,2023-01-06,2024-05-11
1897,INS001897,126,MTN,197952952.25,EUR,2021-11-01,2029-08-06
1898,INS001898,499,Bond,160933707.72,JPY,2020-08-02,2027-03-12
1899,INS001899,447,Loan,92980234.3,USD,2023-02-28,2025-12-11
1900,INS001900,4,MTN,173545480.11,CRC,2022-03-14,2023-07-24
1901,INS001901,442,MTN,191557388.48,USD,2020-02-29,2020-02-29
1902,INS001902,367,Bond,88265702.99,USD,2022-05-10,2030-02-28
1903,INS001903,150,Bond,73311280.26,CRC,2022-07-21,2028-01-07
1904,INS001904,220,Bond,30050764.17,JPY,2022-06-01,2024-10-21
1905,INS001905,389,Bond,144676848.79,JPY,2022-08-18,2030-02-16
1906,INS001906,212,Loan,182681943.49,CRC,2021-09-06,2026-06-28
1907,INS001907,108,CP,128765078.72,USD,2019-06-26,2021-07-27
1908,INS001908,235,MTN,150747992.13,JPY,2023-01-16,2031-12-29
1909,INS001909,176,MTN,66801581.45,CRC,2019-08-28,2028-05-19
1910,INS001910,359,CP,119291197.82,EUR,2019-06-13,2026-10-26
1911,INS001911,76,Bond,44983286.37,JPY,2020-12-04,2025-02-27
1912,INS001912,289,CP,62025883.36,EUR,2020-01-13,2029-01-13
1913,INS001913,291,MTN,142902688.64,JPY,2021-07-22,2025-12-21
1914,INS001914,80,Loan,30158701.87,JPY,2022-03-04,2030-12-19
1915,INS001915,440,Loan,6572936.25,EUR,2020-02-26,2024-01-14
1916,INS001916,299,Bond,52624813.32,CRC,2019-09-13,2022-05-12
1917,INS001917,245,CP,129126452.44,JPY,2021-06-20,2024-05-17
1918,INS001918,268,MTN,130026924.17,CRC,2020-02-06,2025-05-03
1919,INS001919,90,Bond,134080218.58,USD,2020-09-18,2025-12-21
1920,INS001920,176,Loan,45637687.9,JPY,2019-04-06,2023-09-23
1921,INS001921,312,Bond,130349335.76,JPY,2022-05-13,2031-07-15
1922,INS001922,256,Bond,168155450.03,EUR,2020-07-29,2027-12-17
1923,INS001923,380,Bond,80299753.45,USD,2019-02-19,2024-03-18
1924,INS001924,488,Bond,55023238.61,USD,2019-11-06,2026-07-15
1925,INS001925,497,MTN,113773730.07,EUR,2022-06-23,2024-02-07
1926,INS001926,126,Loan,138250108.64,EUR,2019-06-09,2029-05-17
1927,INS001927,117,MTN,36308704.27,JPY,2021-11-13,2030-11-29
1928,INS001928,283,Loan,146934113.16,USD,2019-07-23,2019-07-23
1929,INS001929,464,CP,13112157.53,EUR,2023-01-24,2023-01-24
1930,INS001930,125,MTN,93389987.27,USD,2021-04-14,2030-10-28
1931,INS001931,164,Bond,40088739.96,USD,2022-06-06,2030-07-15
1932,INS001932,227,Loan,20875305.82,EUR,2018-06-20,2024-10-20
1933,INS001933,307,Bond,116760995.56,USD,2020-09-24,2025-02-03
1934,INS001934,369,Loan,118198570.84,CRC,2022-12-21,2028-12-07
1935,INS001935,1,MTN,120669475.16,CRC,2019-05-31,2028-11-14
1936,INS001936,324,MTN,103325846.77,JPY,2018-12-28,2023-09-04
1937,INS001937,136,Loan,68887314.5,JPY,2022-11-12,2029-10-30
1938,INS001938,321,Loan,98028507.76,JPY,2020-06-20,2022-09-19
1939,INS001939,458,MTN,99661797.52,EUR,2023-06-19,2030-03-06
1940,INS001940,34,CP,19819027.29,CRC,2022-04-07,2028-02-09
1941,INS001941,176,Loan,39525505.42,USD,2021-07-30,2030-04-12
1942,INS001942,391,CP,100854154.39,JPY,2019-04-20,2022-09-09
1943,INS001943,393,Bond,137264517.64,EUR,2020-12-22,2027-04-07
1944,INS001944,293,CP,32121157.36,CRC,2021-10-08,2021-10-08
1945,INS001945,403,Loan,65810571.02,CRC,2018-12-18,2021-09-24
1946,INS001946,335,MTN,156171227.55,JPY,2021-05-04,2031-03-08
1947,INS001947,118,MTN,186931665.63,JPY,2023-03-26,2027-03-06
1948,INS001948,190,CP,145615217.7,JPY,2018-10-24,2023-03-31
1949,INS001949,231,MTN,152776354.46,USD,2019-09-23,2025-06-30
1950,INS001950,391,Bond,193767310.58,JPY,2023-04-10,2028-10-20
1951,INS001951,331,MTN,153642671.28,USD,2022-07-08,2025-01-31
1952,INS001952,999999,Loan,132748870.58,JPY,2021-12-13,2021-12-13
1953,INS001953,151,Bond,65047313.29,CRC,2022-09-02,2027-11-09
1954,INS001954,167,Loan,159697448.76,CRC,2021-02-16,2021-02-16
1955,INS001955,439,Bond,49384425.24,JPY,2019-07-16,2021-09-25
1956,INS001956,371,MTN,190457027.82,USD,2020-09-09,2029-10-11
1957,INS001957,400,MTN,50719378.92,CRC,2021-09-12,2027-01-26
1958,INS001958,31,CP,55933197.88,JPY,2018-07-27,2020-03-12
1959,INS001959,225,Bond,94896332.52,USD,2023-03-07,2023-03-07
1960,INS001960,167,MTN,165037829.05,EUR,2022-05-07,2031-07-24
1961,INS001961,302,Loan,112805440.59,CRC,2019-09-05,2027-02-11
1962,INS001962,126,CP,111778212.02,JPY,2019-11-03,2019-11-03
1963,INS001963,354,Bond,174274339.6,JPY,2018-02-14,2020-09-11
1964,INS001964,491,MTN,149707366.48,EUR,2022-10-14,2027-11-01
1965,INS001965,95,Loan,92699934.36,JPY,2019-10-20,2026-01-19
1966,INS001966,102,CP,51816197.55,USD,2021-10-19,2030-09-10
1967,INS001967,72,MTN,86038854.87,CRC,2018-09-02,2026-11-14
1968,INS001968,409,Bond,182683458.39,JPY,2018-04-09,2025-03-12
1969,INS001969,9,Bond,191997863.57,JPY,2021-03-04,2027-01-27
1970,INS001970,405,CP,115388278.43,USD,2021-01-08,2027-07-16
1971,INS001971,377,Bond,194871279.84,USD,2018-06-04,2025-10-05
1972,INS001972,273,Bond,115211123.01,CRC,2018-11-21,2028-11-04
1973,INS001973,313,Bond,153655941.74,CRC,2021-08-24,2024-10-13
1974,INS001974,419,MTN,177981801.27,EUR,2019-07-22,2025-10-10
1975,INS001975,334,Loan,129920132.82,JPY,2019-11-08,2021-09-02
1976,INS001976,233,MTN,177989999.13,CRC,2020-12-16,2030-09-19
1977,INS001977,295,MTN,4755458.38,EUR,2019-08-25,2020-09-19
1978,INS001978,166,CP,171259351.74,JPY,2020-05-24,2023-01-30
1979,INS001979,273,Loan,154215637.81,JPY,2020-07-26,2028-11-23
1980,INS001980,458,Loan,38580627.86,EUR,2022-12-08,2031-12-14
1981,INS001981,106,Bond,6218673.61,USD,2019-09-24,2022-10-06
1982,INS001982,400,CP,190977458.4,JPY,2018-09-18,2025-10-08
1983,INS001983,446,Loan,41138584.03,EUR,2019-10-08,2023-05-07
1984,INS001984,218,Loan,154696722.05,USD,2019-07-10,2023-02-18
1985,INS001985,71,Bond,166997291.35,CRC,2022-12-03,2028-11-06
1986,INS001986,14,Loan,76702896.44,CRC,2020-06-28,2029-10-31
1987,INS001987,225,Loan,154425763.48,USD,2020-03-28,2023-06-19
1988,INS001988,48,Bond,33413716.36,EUR,2023-06-09,2026-05-26
1989,INS001989,62,CP,150186835.48,JPY,2023-04-11,2029-10-04
1990,INS001990,213,Bond,160158451.42,XXX,2019-01-27,2022-06-06
1991,INS001991,245,Bond,189034471.75,USD,2019-06-07,2026-02-18
1992,INS001992,4,MTN,192352182.61,USD,2020-02-18,2025-11-03
1993,INS001993,182,Bond,87395628.1,JPY,2020-01-09,2024-06-30
1994,INS001994,118,MTN,175312421.48,USD,2021-12-07,2023-11-17
1995,INS001995,488,CP,10028528.91,EUR,2023-05-29,2027-06-27
1996,INS001996,91,Loan,104205781.89,EUR,2021-03-02,2022-04-08
1997,INS001997,356,Bond,13175110.6,EUR,2020-08-20,2030-03-08
1998,INS001998,444,CP,74969103.78,CRC,2022-02-24,2030-07-24
1999,INS001999,422,Loan,35752858.74,EUR,2018-11-19,2024-08-01
2000,INS002000,999999,Loan,73648534.01,USD,2022-07-16,2031-01-13
