rating_id,entity_type,entity_id,rating_code,rating_date,agency,action_type
1580,Instrument,1541,AA+,2021-05-14,Fitch,Review
1581,Instrument,369,ZZZ,2019-04-03,Moody’s,Downgrade
1582,Issuer,440,BB+,2019-07-24,Fitch,Downgrade
1583,Issuer,1712,B-,2022-06-23,Fitch,Review
1584,Issuer,94,AA+,2019-12-12,Moody’s,Review
1585,Instrument,396,BBB,2019-06-09,Moody’s,Review
1586,Issuer,220,BB+,2023-06-19,S&P,Downgrade
1587,Instrument,390,AAA,2019-12-05,Moody’s,Upgrade
1588,Instrument,776,A+,2021-05-06,Fitch,Initial
1589,Instrument,355,A-,2021-11-22,Moody’s,Upgrade
1590,Issuer,1961,AAA,2022-05-04,Moody’s,Review
1591,Instrument,641,B-,2023-02-28,Moody’s,Review
1592,Issuer,143,ZZZ,2020-10-19,Fitch,Initial
1593,Issuer,452,B-,2021-12-28,S&P,Upgrade
1594,Instrument,251,B+,2023-02-18,S&P,Upgrade
1595,Issuer,490,CCC,2020-06-20,Moody’s,Review
1596,Instrument,373,BB-,2019-06-18,Fitch,Downgrade
1597,Instrument,526,B+,2027-02-07,Moody’s,Review
1598,Instrument,828,CC,2023-07-16,S&P,Upgrade
1599,Instrument,179,ZZZ,2021-02-02,Fitch,Initial
1600,Issuer,244,A,2022-03-27,S&P,Initial
1601,Instrument,358,B,2022-08-23,Fitch,Downgrade
1602,Issuer,121,BB,2021-04-23,Moody’s,Initial
1603,Instrument,467,BBB+,2021-06-28,Moody’s,Downgrade
1604,Issuer,203,B-,2022-08-13,Moody’s,Review
1605,Issuer,965,AA-,2022-01-27,S&P,Review
1606,Issuer,455,B-,2022-03-22,Fitch,Upgrade
1607,Issuer,1580,CCC,2021-07-14,Fitch,Downgrade
1608,Instrument,390,BB+,2022-10-16,Fitch,Initial
1609,Instrument,106,C,2021-04-29,S&P,Upgrade
1610,Issuer,1421,D,2023-11-14,Fitch,Downgrade
1611,Instrument,433,BB+,2023-06-24,Fitch,Upgrade
1612,Issuer,1305,BBB-,2022-03-15,S&P,Review
1613,Issuer,121,BBB,2022-08-19,Fitch,Downgrade
1614,Issuer,823,B,2019-03-02,Moody’s,Downgrade
1615,Issuer,32,AA,2021-04-03,S&P,Initial
1616,Instrument,415,C,2022-04-05,S&P,Initial
1617,Issuer,288,A+,2021-05-07,Fitch,Upgrade
1618,Issuer,478,B,2019-07-05,Moody’s,Initial
1619,Instrument,631,D,2020-06-21,S&P,Downgrade
1620,Instrument,106,C,2022-01-01,Fitch,Review
1621,Issuer,487,BB+,2020-09-11,Fitch,Initial
1622,Issuer,397,C,2022-06-04,Moody’s,Downgrade
1623,Issuer,1227,A,2019-05-11,Fitch,Upgrade
1624,Instrument,189,BBB,2022-05-28,Fitch,Review
1625,Instrument,468,CCC,2023-03-01,Moody’s,Review
1626,Issuer,1604,ZZZ,2021-08-12,Fitch,Initial
1627,Instrument,441,AAA,2021-03-02,Fitch,Downgrade
1628,Instrument,1389,AA-,2020-12-04,Fitch,Initial
1629,Issuer,436,BBB,2023-05-01,Fitch,Review
1630,Issuer,103,B,2023-05-06,S&P,Initial
1631,Instrument,307,A+,2021-04-24,Fitch,Upgrade
1632,Issuer,25,A-,2019-03-05,Fitch,Initial
1633,Issuer,206,A+,2021-12-18,S&P,Downgrade
1634,Issuer,1578,BBB-,2023-09-02,Moody’s,Upgrade
1635,Issuer,40,B,2019-10-29,Fitch,Upgrade
1636,Issuer,957,BBB,2019-07-01,S&P,Downgrade
1637,Issuer,304,AA-,2023-01-12,Fitch,Downgrade
1638,Issuer,242,BB-,2021-03-13,S&P,Initial
1639,Issuer,1722,AAA,2020-05-06,Fitch,Initial
1640,Instrument,388,A,2021-05-12,S&P,Upgrade
1641,Instrument,167,D,2021-02-20,Fitch,Review
1642,Instrument,268,B-,2019-01-13,S&P,Review
1643,Issuer,605,A+,2020-09-02,S&P,Upgrade
1644,Issuer,10,C,2019-07-04,S&P,Review
1645,Instrument,5,A,2022-02-03,Moody’s,Downgrade
1646,Instrument,1899,AA+,2020-05-26,Fitch,Downgrade
1647,Instrument,471,BBB-,2020-05-11,Moody’s,Upgrade
1648,Issuer,1826,BBB-,2019-03-28,Moody’s,Upgrade
1649,Issuer,871,BBB,2021-10-23,S&P,Downgrade
1650,Instrument,571,AAA,2020-05-12,Moody’s,Upgrade
1651,Issuer,448,C,2021-07-14,Moody’s,Review
1652,Instrument,365,BB-,2021-04-21,S&P,Review
1653,Issuer,20,BB-,2021-04-05,Moody’s,Downgrade
1654,Instrument,265,BB,2022-04-05,Moody’s,Downgrade
1655,Issuer,26,BBB,2020-01-16,Fitch,Downgrade
1656,Issuer,211,C,2022-06-23,S&P,Initial
1657,Instrument,38,B,2022-03-11,Fitch,Downgrade
1658,Issuer,177,BB-,2022-06-03,Fitch,Review
1659,Issuer,385,CC,2023-02-13,Moody’s,Downgrade
1660,Instrument,924,D,2020-01-19,Moody’s,Downgrade
1661,Issuer,127,BBB,2021-12-11,S&P,Initial
1662,Instrument,1666,BBB+,2019-07-15,Moody’s,Review
1663,Issuer,1228,AA,2019-11-13,S&P,Downgrade
1664,Issuer,460,AA,2020-08-16,Moody’s,Initial
1665,Instrument,301,D,2023-01-23,Fitch,Initial
1666,Instrument,1355,BBB+,2023-10-13,S&P,Upgrade
1667,Issuer,61,AAA,2020-02-23,Fitch,Downgrade
1668,Instrument,326,CC,2021-08-20,S&P,Initial
1669,Instrument,1706,BB-,2020-08-31,S&P,Review
1670,Instrument,675,D,2022-12-23,Fitch,Review
1671,Issuer,479,BB+,2023-08-31,S&P,Initial
1672,Instrument,877,D,2027-02-07,S&P,Upgrade
1673,Instrument,481,C,2023-08-22,Fitch,Initial
1674,Instrument,68,AAA,2019-06-24,Moody’s,Upgrade
1675,Issuer,6,B,2022-06-14,Moody’s,Downgrade
1676,Issuer,882,C,2020-11-13,Moody’s,Review
1677,Instrument,14,BBB-,2020-05-22,Moody’s,Downgrade
1678,Instrument,84,BB+,2020-04-06,S&P,Review
1679,Instrument,647,BB-,2019-07-18,S&P,Initial
1680,Instrument,101,A,2019-05-31,Moody’s,Upgrade
1681,Issuer,45,C,2023-04-10,Fitch,Review
1682,Issuer,171,D,2023-03-05,Fitch,Initial
1683,Issuer,397,A-,2021-07-30,S&P,Review
1684,Instrument,1660,BBB-,2023-10-11,Moody’s,Upgrade
1685,Instrument,312,AAA,2023-05-16,Moody’s,Downgrade
1686,Instrument,384,CC,2021-05-01,S&P,Review
1687,Instrument,1891,AAA,2022-11-17,Moody’s,Downgrade
1688,Instrument,388,D,2019-05-27,Moody’s,Initial
1689,Instrument,356,BBB+,2022-09-08,S&P,Upgrade
1690,Issuer,197,A-,2020-06-07,S&P,Initial
1691,Instrument,706,BB,2022-01-20,Fitch,Initial
1692,Issuer,428,B,2020-06-17,Moody’s,Downgrade
1693,Instrument,342,AA-,2021-03-26,S&P,Downgrade
1694,Instrument,146,AAA,2022-04-18,S&P,Initial
1695,Instrument,160,AA-,2022-01-10,Moody’s,Initial
1696,Issuer,1615,CC,2019-11-03,S&P,Initial
1697,Issuer,1206,BB-,2021-03-17,S&P,Initial
1698,Issuer,1875,CC,2022-02-09,Moody’s,Upgrade
1699,Issuer,1094,CC,2019-01-26,S&P,Downgrade
1700,Instrument,888888,BB+,2019-07-05,Moody’s,Upgrade
1701,Instrument,424,A-,2023-01-19,S&P,Upgrade
1702,Instrument,29,ZZZ,2022-05-23,Moody’s,Upgrade
1703,Instrument,1031,CCC,2019-04-20,Moody’s,Downgrade
1704,Issuer,1977,D,2022-02-17,Moody’s,Initial
1705,Issuer,348,AA-,2022-05-12,Fitch,Initial
1706,Instrument,162,AA,2020-02-13,Fitch,Review
1707,Instrument,50,BB+,2022-01-05,Moody’s,Upgrade
1708,Issuer,410,BB-,2020-05-08,S&P,Initial
1709,Issuer,826,AA+,2020-08-27,Moody’s,Review
1710,Issuer,116,D,2021-08-21,Fitch,Initial
1711,Instrument,140,BB,2022-12-27,Moody’s,Upgrade
1712,Instrument,1964,AA+,2023-11-04,Fitch,Review
1713,Issuer,385,AA,2020-08-15,Moody’s,Initial
1714,Instrument,1181,BBB,2021-05-12,Moody’s,Downgrade
1715,Instrument,209,A,2020-05-23,Moody’s,Downgrade
1716,Issuer,500,AAA,2019-10-10,Fitch,Downgrade
1717,Issuer,617,AAA,2019-09-23,Moody’s,Downgrade
1718,Instrument,465,BB-,2021-11-24,Moody’s,Initial
1719,Instrument,107,BB-,2020-04-29,S&P,Downgrade
1720,Instrument,425,AAA,2021-01-29,S&P,Review
1721,Issuer,879,BBB,2023-09-12,S&P,Initial
1722,Issuer,1202,AA+,2022-04-28,S&P,Review
1723,Issuer,486,AAA,2019-10-21,Moody’s,Review
1724,Issuer,695,ZZZ,2022-11-11,S&P,Downgrade
1725,Instrument,1426,D,2021-01-20,S&P,Initial
1726,Issuer,86,AA+,2022-06-30,Fitch,Downgrade
1727,Issuer,496,B,2020-12-15,Moody’s,Upgrade
1728,Instrument,140,C,2019-10-08,S&P,Upgrade
1729,Instrument,1972,D,2020-07-30,Fitch,Upgrade
1730,Instrument,47,AA-,2022-02-15,S&P,Initial
1731,Instrument,180,CCC,2020-03-08,Moody’s,Upgrade
1732,Instrument,208,A,2023-11-11,S&P,Upgrade
1733,Issuer,316,B-,2019-04-18,Moody’s,Downgrade
1734,Instrument,497,B+,2019-07-30,Moody’s,Review
1735,Instrument,63,B,2019-01-22,Moody’s,Downgrade
1736,Issuer,1847,BB-,2019-02-02,S&P,Review
1737,Instrument,129,BB,2021-10-29,Moody’s,Initial
1738,Issuer,102,AAA,2019-05-19,Moody’s,Review
1739,Issuer,415,AA-,2020-10-09,Moody’s,Initial
1740,Instrument,1172,AA+,2021-02-03,S&P,Review
1741,Instrument,108,BBB+,2022-04-24,Moody’s,Upgrade
1742,Instrument,116,BB-,2020-06-25,Fitch,Upgrade
1743,Issuer,416,BB+,2022-11-23,Moody’s,Initial
1744,Instrument,253,C,2023-02-14,S&P,Downgrade
1745,Instrument,1919,BBB-,2023-10-02,Fitch,Downgrade
1746,Issuer,199,AA-,2022-02-08,S&P,Review
1747,Instrument,1014,BBB,2022-07-08,Fitch,Downgrade
1748,Instrument,15,BB,2022-11-07,Moody’s,Initial
1749,Issuer,1528,B-,2023-10-02,Moody’s,Initial
1750,Instrument,4,AA-,2027-02-07,S&P,Review
1751,Issuer,886,B-,2020-05-10,S&P,Review
1752,Issuer,1237,B-,2020-03-11,Fitch,Review
1753,Issuer,1763,BB-,2020-08-15,Moody’s,Initial
1754,Issuer,1888,A+,2020-10-21,S&P,Review
1755,Instrument,1835,B,2021-02-09,Fitch,Review
1756,Instrument,243,BBB+,2022-06-27,Fitch,Review
1757,Issuer,1777,BB+,2022-08-27,S&P,Initial
1758,Issuer,94,AAA,2022-03-24,S&P,Upgrade
1759,Issuer,888888,A-,2020-04-11,S&P,Upgrade
1760,Instrument,493,BBB-,2021-10-10,Fitch,Initial
1761,Issuer,19,B-,2020-11-09,Moody’s,Initial
1762,Instrument,1414,BB+,2019-09-17,Moody’s,Initial
1763,Instrument,888888,D,2022-06-28,S&P,Review
1764,Issuer,2,ZZZ,2023-06-04,Moody’s,Review
1765,Issuer,378,B+,2022-07-04,Fitch,Review
1766,Issuer,240,B,2020-03-23,S&P,Initial
1767,Instrument,1037,AA+,2021-03-26,Moody’s,Upgrade
1768,Instrument,411,B,2019-01-08,S&P,Upgrade
1769,Issuer,409,AA+,2020-11-17,Fitch,Upgrade
1770,Issuer,1631,BBB-,2019-10-05,Fitch,Upgrade
1771,Issuer,77,B-,2023-06-09,Fitch,Upgrade
1772,Issuer,254,BBB,2019-02-07,Fitch,Downgrade
1773,Instrument,752,CCC,2019-12-09,Moody’s,Downgrade
1774,Instrument,292,AAA,2027-02-07,Moody’s,Review
1775,Issuer,502,BB-,2020-01-26,Fitch,Upgrade
1776,Instrument,1630,BBB,2021-04-23,Fitch,Initial
1777,Instrument,548,BB+,2022-05-03,Moody’s,Review
1778,Issuer,446,C,2022-12-02,Fitch,Downgrade
1779,Instrument,1226,AA,2020-06-11,Fitch,Downgrade
1780,Issuer,1271,BB+,2023-07-25,Moody’s,Initial
1781,Instrument,1640,A-,2019-10-20,Moody’s,Downgrade
1782,Instrument,68,BBB+,2022-04-24,Moody’s,Downgrade
1783,Issuer,81,CC,2022-04-14,Fitch,Initial
1784,Issuer,148,CC,2020-11-26,S&P,Upgrade
1785,Issuer,38,A,2022-11-03,Moody’s,Downgrade
1786,Issuer,99,C,2021-12-23,Fitch,Upgrade
1787,Instrument,424,A,2020-11-29,Moody’s,Downgrade
1788,Instrument,263,ZZZ,2021-12-13,S&P,Review
1789,Issuer,330,ZZZ,2022-08-22,Moody’s,Initial
1790,Instrument,1992,BBB-,2019-05-19,Moody’s,Initial
1791,Instrument,1498,A-,2022-11-30,Fitch,Upgrade
1792,Instrument,240,C,2022-05-12,Fitch,Upgrade
1793,Instrument,348,BB+,2021-11-21,Moody’s,Downgrade
1794,Instrument,1632,BB-,2020-01-30,Fitch,Review
1795,Issuer,1758,B,2019-11-12,S&P,Downgrade
1796,Issuer,279,AA+,2022-03-21,S&P,Downgrade
1797,Issuer,68,AAA,2019-07-22,Moody’s,Upgrade
1798,Instrument,1501,B,2022-11-02,Fitch,Downgrade
1799,Instrument,341,CCC,2027-02-07,Moody’s,Upgrade
1800,Instrument,722,AA-,2019-12-19,Moody’s,Downgrade
1801,Instrument,4,AA+,2021-03-02,Fitch,Downgrade
1802,Instrument,1658,B+,2023-07-14,Fitch,Review
1803,Instrument,732,AA,2021-04-29,Moody’s,Upgrade
1804,Instrument,79,A,2020-06-09,Moody’s,Upgrade
1805,Issuer,1206,D,2021-08-25,Moody’s,Initial
1806,Issuer,1707,A-,2020-02-17,Fitch,Downgrade
1807,Instrument,398,BBB+,2023-09-10,Moody’s,Downgrade
1808,Issuer,927,AAA,2020-05-17,Moody’s,Review
1809,Issuer,611,BBB,2019-11-12,S&P,Downgrade
1810,Issuer,409,BB+,2023-02-06,S&P,Review
1811,Issuer,1592,BBB,2023-03-10,S&P,Review
1812,Instrument,25,C,2023-04-27,Moody’s,Initial
1813,Instrument,1778,C,2023-12-03,Moody’s,Review
1814,Instrument,79,CC,2020-07-04,S&P,Review
1815,Instrument,139,CCC,2019-01-27,Moody’s,Upgrade
1816,Issuer,182,BB-,2023-03-20,Fitch,Downgrade
1817,Instrument,1995,AAA,2022-03-19,Moody’s,Downgrade
1818,Issuer,888888,AAA,2020-11-20,Fitch,Initial
1819,Issuer,886,AAA,2019-12-12,Fitch,Upgrade
1820,Instrument,447,AA+,2023-06-30,S&P,Initial
1821,Instrument,1230,A+,2027-02-07,Fitch,Upgrade
1822,Issuer,433,BBB-,2019-11-11,S&P,Review
1823,Issuer,888888,B,2021-08-22,Moody’s,Downgrade
1824,Instrument,188,AA-,2022-09-06,Moody’s,Initial
1825,Instrument,1862,CCC,2023-01-17,S&P,Review
1826,Issuer,1546,A+,2023-09-15,Fitch,Upgrade
1827,Instrument,1651,BBB,2019-08-06,Fitch,Downgrade
1828,Issuer,393,BBB+,2019-12-11,Moody’s,Initial
1829,Instrument,772,D,2023-03-30,Moody’s,Review
1830,Instrument,247,BBB-,2021-11-23,S&P,Initial
1831,Instrument,2,BB-,2021-04-05,S&P,Review
1832,Issuer,416,CCC,2023-06-23,S&P,Downgrade
1833,Issuer,76,BB-,2027-02-07,Moody’s,Upgrade
1834,Instrument,281,C,2023-09-09,S&P,Downgrade
1835,Issuer,236,A+,2020-03-26,Fitch,Downgrade
1836,Issuer,258,C,2019-02-25,S&P,Review
1837,Issuer,424,C,2019-04-26,S&P,Downgrade
1838,Instrument,1788,CC,2022-07-09,Fitch,Downgrade
1839,Issuer,1131,BBB,2023-07-17,Moody’s,Downgrade
1840,Instrument,145,B,2021-05-11,Moody’s,Upgrade
1841,Instrument,269,AA,2023-08-04,Fitch,Initial
1842,Instrument,948,CCC,2019-05-16,Moody’s,Initial
1843,Instrument,30,CC,2022-04-04,Moody’s,Upgrade
1844,Instrument,424,CC,2020-03-06,Fitch,Upgrade
1845,Instrument,269,AAA,2023-10-30,S&P,Initial
1846,Instrument,78,BBB+,2022-04-30,Moody’s,Initial
1847,Issuer,324,D,2019-02-27,Fitch,Upgrade
1848,Issuer,1654,ZZZ,2019-07-24,S&P,Downgrade
1849,Issuer,275,AAA,2022-08-21,Moody’s,Initial
1850,Instrument,390,D,2027-02-07,S&P,Initial
1851,Instrument,450,B-,2023-05-16,S&P,Review
1852,Instrument,1830,BBB+,2020-04-03,Moody’s,Downgrade
1853,Instrument,931,AA+,2020-05-11,Fitch,Upgrade
1854,Issuer,168,B,2021-11-12,Fitch,Downgrade
1855,Issuer,392,BB+,2020-12-26,Fitch,Downgrade
1856,Issuer,906,BBB+,2023-02-23,S&P,Review
1857,Issuer,169,BB+,2022-07-18,S&P,Upgrade
1858,Instrument,68,BB,2019-09-18,Fitch,Initial
1859,Instrument,1384,ZZZ,2021-11-23,Moody’s,Upgrade
1860,Instrument,189,CCC,2022-01-05,S&P,Initial
1861,Issuer,158,B-,2019-04-16,Fitch,Initial
1862,Issuer,1328,BB+,2023-10-09,S&P,Review
1863,Instrument,910,AA-,2020-10-26,Fitch,Downgrade
1864,Issuer,1194,B,2023-12-04,Moody’s,Downgrade
1865,Issuer,292,BBB+,2022-08-01,Moody’s,Upgrade
1866,Instrument,150,BBB,2021-04-23,Moody’s,Upgrade
1867,Issuer,475,B+,2023-01-26,Moody’s,Upgrade
1868,Issuer,112,A+,2022-06-09,Moody’s,Downgrade
1869,Issuer,1037,A-,2023-11-14,S&P,Upgrade
1870,Instrument,362,A,2022-05-16,Fitch,Review
1871,Instrument,261,BB-,2022-02-19,Fitch,Review
1872,Issuer,425,AA,2020-11-09,Fitch,Upgrade
1873,Instrument,1683,BBB+,2020-04-09,S&P,Upgrade
1874,Issuer,378,BB,2019-05-22,Fitch,Upgrade
1875,Instrument,1195,B+,2023-06-21,Moody’s,Initial
1876,Instrument,615,BBB-,2023-06-16,Moody’s,Downgrade
1877,Instrument,373,AA-,2020-12-08,Fitch,Upgrade
1878,Instrument,1888,B-,2020-07-02,Fitch,Initial
1879,Instrument,2,BB+,2019-01-27,S&P,Review
1880,Issuer,193,BB-,2022-03-02,Fitch,Initial
1881,Instrument,203,BBB+,2023-06-02,Moody’s,Upgrade
1882,Instrument,456,AA+,2022-12-15,Fitch,Upgrade
1883,Issuer,1661,B,2020-08-12,S&P,Review
1884,Issuer,592,BBB+,2020-02-17,S&P,Review
1885,Instrument,1300,BB,2023-03-15,S&P,Downgrade
1886,Issuer,457,A-,2021-05-01,Moody’s,Downgrade
1887,Instrument,383,BB-,2021-04-30,Moody’s,Downgrade
1888,Issuer,161,BB-,2020-05-07,Moody’s,Review
1889,Issuer,435,A+,2019-10-01,Fitch,Review
1890,Instrument,1115,AA+,2019-05-29,S&P,Downgrade
1891,Instrument,1825,B+,2021-09-26,Moody’s,Initial
1892,Issuer,232,D,2019-05-28,Moody’s,Review
1893,Instrument,207,AA-,2020-07-15,Moody’s,Initial
1894,Issuer,398,BB,2019-05-09,Moody’s,Upgrade
1895,Instrument,890,BBB-,2019-10-14,Moody’s,Initial
1896,Issuer,505,B-,2023-03-20,S&P,Downgrade
1897,Issuer,300,BB,2023-02-14,Fitch,Downgrade
1898,Instrument,389,A,2022-08-02,S&P,Downgrade
1899,Instrument,451,BBB,2023-07-21,S&P,Upgrade
1900,Issuer,475,CC,2020-10-24,S&P,Review
1901,Instrument,374,A-,2023-08-31,Moody’s,Upgrade
1902,Instrument,818,B-,2019-10-16,S&P,Review
1903,Issuer,387,BBB+,2020-04-23,S&P,Upgrade
1904,Instrument,375,AA,2021-02-04,Fitch,Downgrade
1905,Instrument,406,A+,2021-01-02,S&P,Initial
1906,Instrument,1205,B,2021-12-13,Fitch,Downgrade
1907,Instrument,69,AAA,2020-08-15,S&P,Upgrade
1908,Instrument,254,B+,2021-05-20,S&P,Review
1909,Issuer,1648,BB,2021-10-25,S&P,Initial
1910,Issuer,1098,ZZZ,2020-05-13,S&P,Upgrade
1911,Issuer,665,AA,2019-05-13,Moody’s,Review
1912,Instrument,212,A,2022-07-16,S&P,Initial
1913,Instrument,159,CC,2021-07-23,S&P,Initial
1914,Instrument,656,B+,2020-09-08,S&P,Upgrade
1915,Instrument,833,CC,2022-08-27,S&P,Review
1916,Instrument,1345,A-,2020-05-15,Fitch,Initial
1917,Instrument,368,A-,2019-01-26,Moody’s,Initial
1918,Issuer,28,A,2021-10-25,Moody’s,Upgrade
1919,Instrument,39,BB+,2023-08-29,S&P,Review
1920,Instrument,197,BBB-,2023-06-03,S&P,Initial
1921,Instrument,19,AA-,2020-10-07,S&P,Upgrade
1922,Instrument,1160,A+,2019-02-09,S&P,Downgrade
1923,Instrument,422,CCC,2019-10-16,S&P,Review
1924,Issuer,17,BB+,2020-04-20,Fitch,Review
1925,Issuer,97,BB,2021-02-12,S&P,Initial
1926,Issuer,1514,ZZZ,2023-04-01,S&P,Initial
1927,Issuer,525,CC,2020-09-20,S&P,Review
1928,Issuer,329,A,2021-01-14,S&P,Downgrade
1929,Issuer,325,BBB+,2023-02-10,Fitch,Upgrade
1930,Instrument,844,BBB-,2020-11-13,S&P,Review
1931,Instrument,205,BBB-,2023-05-02,Moody’s,Downgrade
1932,Instrument,355,BBB,2022-04-10,Fitch,Downgrade
1933,Instrument,90,AA+,2023-02-03,Fitch,Upgrade
1934,Issuer,233,B-,2022-07-04,S&P,Upgrade
1935,Instrument,242,BBB+,2020-12-30,Moody’s,Initial
1936,Instrument,786,BB-,2021-01-29,Moody’s,Initial
1937,Instrument,460,BB-,2019-11-19,Moody’s,Review
1938,Issuer,854,B+,2020-09-06,S&P,Upgrade
1939,Instrument,757,BBB+,2020-05-25,Moody’s,Upgrade
1940,Issuer,227,BBB,2023-04-16,Moody’s,Downgrade
1941,Instrument,693,ZZZ,2022-02-23,Fitch,Downgrade
1942,Issuer,1804,C,2022-02-03,Moody’s,Review
1943,Issuer,450,BB-,2021-10-08,Fitch,Review
1944,Instrument,244,AA,2019-11-17,Fitch,Downgrade
1945,Instrument,1526,CC,2020-04-04,Moody’s,Upgrade
1946,Issuer,587,B+,2022-01-28,Moody’s,Downgrade
1947,Issuer,54,B+,2023-05-27,S&P,Downgrade
1948,Issuer,241,C,2022-08-01,S&P,Initial
1949,Instrument,441,BBB+,2022-10-11,Fitch,Initial
1950,Issuer,401,CCC,2022-09-05,S&P,Downgrade
1951,Issuer,12,B-,2023-07-10,S&P,Downgrade
1952,Issuer,242,A,2023-05-07,S&P,Initial
1953,Instrument,868,B-,2022-02-08,Fitch,Initial
1954,Issuer,141,C,2020-03-01,S&P,Review
1955,Issuer,816,A-,2022-04-27,Moody’s,Downgrade
1956,Instrument,329,BBB,2023-09-13,S&P,Review
1957,Instrument,608,BB,2023-03-18,Moody’s,Review
1958,Issuer,943,A+,2023-03-13,Fitch,Upgrade
1959,Issuer,421,C,2020-06-21,Fitch,Initial
1960,Issuer,212,BB-,2023-01-11,Moody’s,Downgrade
1961,Issuer,925,AAA,2021-04-23,Fitch,Review
1962,Issuer,308,AA-,2019-03-09,S&P,Downgrade
1963,Issuer,403,C,2019-02-26,S&P,Downgrade
1964,Issuer,558,C,2019-03-11,S&P,Review
1965,Issuer,498,BBB,2027-02-07,Moody’s,Downgrade
1966,Instrument,421,BBB,2021-12-28,S&P,Upgrade
1967,Issuer,1118,BBB,2019-07-01,Fitch,Initial
1968,Issuer,1011,D,2020-03-19,S&P,Initial
1969,Instrument,187,AA-,2021-03-31,S&P,Upgrade
1970,Issuer,98,BBB-,2022-09-05,S&P,Initial
1971,Issuer,1702,B+,2023-10-14,Moody’s,Initial
1972,Instrument,68,AA,2023-11-30,Fitch,Initial
1973,Issuer,63,A-,2020-06-12,Fitch,Upgrade
1974,Instrument,1819,A+,2019-05-03,S&P,Upgrade
1975,Issuer,32,B-,2022-03-04,Fitch,Initial
1976,Instrument,1901,C,2019-07-24,S&P,Downgrade
1977,Issuer,404,B-,2019-07-22,Fitch,Initial
1978,Instrument,449,A+,2023-05-22,Fitch,Initial
1979,Instrument,1674,AAA,2019-10-05,Moody’s,Downgrade
1980,Issuer,478,CCC,2022-02-11,Fitch,Initial
1981,Instrument,68,CC,2021-07-29,Fitch,Upgrade
1982,Instrument,249,AA,2023-05-02,Fitch,Review
1983,Instrument,262,BB,2021-10-02,Moody’s,Upgrade
1984,Instrument,37,BBB+,2022-02-08,S&P,Initial
1985,Instrument,497,ZZZ,2022-09-08,Moody’s,Initial
1986,Instrument,329,ZZZ,2019-09-01,Moody’s,Upgrade
1987,Issuer,122,AA,2020-11-18,S&P,Upgrade
1988,Issuer,340,B+,2022-09-17,S&P,Downgrade
1989,Issuer,130,BB,2020-11-21,S&P,Upgrade
1990,Issuer,1018,BBB-,2019-06-03,S&P,Review
1991,Instrument,888888,AA,2022-12-20,Moody’s,Upgrade
1992,Instrument,310,BBB-,2021-11-03,Fitch,Review
1993,Issuer,55,C,2022-07-11,Fitch,Upgrade
1994,Instrument,481,BB-,2020-03-02,Moody’s,Upgrade
1995,Instrument,1745,A,2021-07-07,Fitch,Initial
1996,Instrument,207,A+,2023-04-07,Fitch,Upgrade
1997,Instrument,133,BB-,2023-11-25,S&P,Downgrade
1998,Issuer,170,BBB-,2023-10-26,Fitch,Upgrade
1999,Issuer,11,BB-,2021-11-08,Fitch,Downgrade
2000,Issuer,404,CCC,2021-06-30,S&P,Initial
2001,Issuer,1665,B+,2021-04-17,Fitch,Initial
2002,Instrument,1648,AA-,2021-09-22,S&P,Review
2003,Issuer,87,A-,2021-10-24,Fitch,Initial
2004,Issuer,406,A,2019-10-14,S&P,Review
2005,Issuer,285,A+,2020-08-04,S&P,Upgrade
2006,Instrument,80,CCC,2020-01-30,Moody’s,Upgrade
2007,Issuer,48,AA+,2023-01-27,Fitch,Upgrade
2008,Instrument,238,BBB+,2021-02-02,S&P,Initial
2009,Issuer,16,BB+,2020-02-02,Moody’s,Downgrade
2010,Issuer,330,CCC,2022-04-27,S&P,Initial
2011,Instrument,328,BB,2021-09-29,Fitch,Initial
2012,Instrument,60,A+,2022-01-11,S&P,Initial
2013,Issuer,210,ZZZ,2020-08-12,Fitch,Upgrade
2014,Issuer,314,BB+,2023-11-21,S&P,Initial
2015,Instrument,285,B+,2023-06-27,Moody’s,Upgrade
2016,Issuer,359,AA,2022-08-06,Fitch,Review
2017,Issuer,388,BB,2021-10-16,Fitch,Initial
2018,Issuer,300,ZZZ,2022-09-29,S&P,Initial
2019,Issuer,1271,B,2020-05-28,S&P,Downgrade
2020,Issuer,170,ZZZ,2020-10-23,Moody’s,Downgrade
2021,Instrument,627,AAA,2022-01-20,Moody’s,Review
2022,Issuer,1235,B+,2022-03-06,Fitch,Initial
2023,Instrument,79,CCC,2022-05-29,Fitch,Downgrade
2024,Issuer,373,AA+,2027-02-07,Moody’s,Downgrade
2025,Instrument,232,BBB,2021-01-30,Moody’s,Initial
2026,Issuer,74,B,2021-04-28,S&P,Review
2027,Instrument,142,BBB-,2022-04-18,Fitch,Initial
2028,Issuer,326,AAA,2021-11-14,Moody’s,Review
2029,Instrument,1262,D,2019-11-26,Fitch,Downgrade
2030,Instrument,236,B-,2023-10-27,S&P,Upgrade
2031,Issuer,1384,A,2020-05-07,Fitch,Review
2032,Instrument,155,CCC,2019-01-10,S&P,Upgrade
2033,Issuer,65,BBB-,2019-08-15,Fitch,Upgrade
2034,Instrument,448,BB-,2022-05-14,S&P,Upgrade
2035,Instrument,145,ZZZ,2019-02-28,Moody’s,Review
2036,Instrument,776,ZZZ,2019-11-29,Moody’s,Review
